ts,tag,util_gpu_pct,util_mem_pct,mem_used_mib,power_w,sm_clock_mhz,temp_c
1783316021.796,09_fsdp_bf16_bs8,96,0,,47.935,2483,62
1783316021.996,09_fsdp_bf16_bs8,96,0,,47.935,2483,62
1783316022.197,09_fsdp_bf16_bs8,96,0,,47.935,2483,62
1783316022.398,09_fsdp_bf16_bs8,96,0,,43.66,2496,59
1783316022.599,09_fsdp_bf16_bs8,96,0,,43.66,2496,59
1783316022.800,09_fsdp_bf16_bs8,96,0,,51.522,2476,63
1783316023.001,09_fsdp_bf16_bs8,96,0,,51.522,2476,63
1783316023.202,09_fsdp_bf16_bs8,96,0,,51.522,2476,63
1783316023.403,09_fsdp_bf16_bs8,0,0,,38.418,2483,57
1783316023.603,09_fsdp_bf16_bs8,0,0,,38.418,2483,57
1783316023.804,09_fsdp_bf16_bs8,0,0,,18.278,2411,56
1783316024.004,09_fsdp_bf16_bs8,0,0,,18.278,2411,56
1783316024.205,09_fsdp_bf16_bs8,0,0,,18.278,2411,56
1783316024.405,09_fsdp_bf16_bs8,0,0,,12.48,2411,56
1783316024.606,09_fsdp_bf16_bs8,0,0,,12.48,2411,56
1783316024.807,09_fsdp_bf16_bs8,0,0,,12.434,2411,55
1783316025.007,09_fsdp_bf16_bs8,0,0,,12.434,2411,55
1783316025.207,09_fsdp_bf16_bs8,0,0,,12.434,2411,55
1783316025.408,09_fsdp_bf16_bs8,0,0,,12.337,2411,55
1783316025.608,09_fsdp_bf16_bs8,0,0,,12.337,2411,55
1783316025.809,09_fsdp_bf16_bs8,0,0,,12.268,2411,55
1783316026.010,09_fsdp_bf16_bs8,0,0,,12.268,2411,55
